Entity,Code,Year,Under fifteen mortality - Number of deaths 
Afghanistan,AFG,1990,102541
Afghanistan,AFG,1991,99313
Afghanistan,AFG,1992,96952
Afghanistan,AFG,1993,102855
Afghanistan,AFG,1994,112226
Afghanistan,AFG,1995,119091
Afghanistan,AFG,1996,123324
Afghanistan,AFG,1997,125969
Afghanistan,AFG,1998,129246
Afghanistan,AFG,1999,128377
Afghanistan,AFG,2000,128633
Afghanistan,AFG,2001,125683
Afghanistan,AFG,2002,121967
Afghanistan,AFG,2003,122903
Afghanistan,AFG,2004,124230
Afghanistan,AFG,2005,122306
Afghanistan,AFG,2006,120657
Afghanistan,AFG,2007,119635
Afghanistan,AFG,2008,114615
Afghanistan,AFG,2009,109827
Afghanistan,AFG,2010,107214
Afghanistan,AFG,2011,103661
Afghanistan,AFG,2012,101200
Afghanistan,AFG,2013,99407
Afghanistan,AFG,2014,96776
Albania,ALB,1990,3762
Albania,ALB,1991,3542
Albania,ALB,1992,3329
Albania,ALB,1993,3131
Albania,ALB,1994,2959
Albania,ALB,1995,2804
Albania,ALB,1996,2621
Albania,ALB,1997,2477
Albania,ALB,1998,2191
Albania,ALB,1999,1996
Albania,ALB,2000,1813
Albania,ALB,2001,1630
Albania,ALB,2002,1457
Albania,ALB,2003,1306
Albania,ALB,2004,1169
Albania,ALB,2005,1034
Albania,ALB,2006,910
Albania,ALB,2007,804
Albania,ALB,2008,718
Albania,ALB,2009,647
Albania,ALB,2010,589
Albania,ALB,2011,540
Albania,ALB,2012,500
Albania,ALB,2013,468
Albania,ALB,2014,440
Algeria,DZA,1990,47729
Algeria,DZA,1991,46639
Algeria,DZA,1992,46160
Algeria,DZA,1993,45362
Algeria,DZA,1994,44000
Algeria,DZA,1995,41522
Algeria,DZA,1996,38358
Algeria,DZA,1997,35474
Algeria,DZA,1998,32950
Algeria,DZA,1999,31081
Algeria,DZA,2000,29727
Algeria,DZA,2001,28526
Algeria,DZA,2002,27434
Algeria,DZA,2003,27122
Algeria,DZA,2004,26308
Algeria,DZA,2005,26018
Algeria,DZA,2006,25813
Algeria,DZA,2007,25757
Algeria,DZA,2008,25871
Algeria,DZA,2009,26030
Algeria,DZA,2010,26167
Algeria,DZA,2011,26348
Algeria,DZA,2012,26749
Algeria,DZA,2013,27066
Algeria,DZA,2014,27284
Andorra,AND,1990,10
Andorra,AND,1991,10
Andorra,AND,1992,10
Andorra,AND,1993,10
Andorra,AND,1994,9
Andorra,AND,1995,9
Andorra,AND,1996,9
Andorra,AND,1997,9
Andorra,AND,1998,8
Andorra,AND,1999,8
Andorra,AND,2000,8
Andorra,AND,2001,7
Andorra,AND,2002,7
Andorra,AND,2003,7
Andorra,AND,2004,7
Andorra,AND,2005,7
Andorra,AND,2006,7
Andorra,AND,2007,7
Andorra,AND,2008,5
Andorra,AND,2009,5
Andorra,AND,2010,4
Andorra,AND,2011,4
Andorra,AND,2012,3
Andorra,AND,2013,3
Andorra,AND,2014,3
Angola,AGO,1990,146974
Angola,AGO,1991,148603
Angola,AGO,1992,155798
Angola,AGO,1993,156724
Angola,AGO,1994,160527
Angola,AGO,1995,164013
Angola,AGO,1996,167185
Angola,AGO,1997,169407
Angola,AGO,1998,170870
Angola,AGO,1999,171847
Angola,AGO,2000,172249
Angola,AGO,2001,171864
Angola,AGO,2002,170811
Angola,AGO,2003,168839
Angola,AGO,2004,165870
Angola,AGO,2005,162231
Angola,AGO,2006,157983
Angola,AGO,2007,152917
Angola,AGO,2008,147494
Angola,AGO,2009,142158
Angola,AGO,2010,136811
Angola,AGO,2011,131734
Angola,AGO,2012,126735
Angola,AGO,2013,122270
Angola,AGO,2014,118808
Anguilla,AIA,1990,3
Anguilla,AIA,1991,2
Anguilla,AIA,1992,2
Anguilla,AIA,1993,2
Anguilla,AIA,1994,2
Anguilla,AIA,1995,2
Anguilla,AIA,1996,2
Anguilla,AIA,1997,2
Anguilla,AIA,1998,2
Anguilla,AIA,1999,2
Anguilla,AIA,2000,2
Anguilla,AIA,2001,2
Anguilla,AIA,2002,1
Anguilla,AIA,2003,1
Anguilla,AIA,2004,1
Anguilla,AIA,2005,1
Anguilla,AIA,2006,1
Anguilla,AIA,2007,1
Anguilla,AIA,2008,1
Anguilla,AIA,2009,1
Anguilla,AIA,2010,1
Anguilla,AIA,2011,1
Anguilla,AIA,2012,1
Anguilla,AIA,2013,1
Anguilla,AIA,2014,1
Antigua and Barbuda,ATG,1990,23
Antigua and Barbuda,ATG,1991,22
Antigua and Barbuda,ATG,1992,22
Antigua and Barbuda,ATG,1993,23
Antigua and Barbuda,ATG,1994,23
Antigua and Barbuda,ATG,1995,24
Antigua and Barbuda,ATG,1996,26
Antigua and Barbuda,ATG,1997,27
Antigua and Barbuda,ATG,1998,26
Antigua and Barbuda,ATG,1999,25
Antigua and Barbuda,ATG,2000,26
Antigua and Barbuda,ATG,2001,25
Antigua and Barbuda,ATG,2002,24
Antigua and Barbuda,ATG,2003,23
Antigua and Barbuda,ATG,2004,21
Antigua and Barbuda,ATG,2005,20
Antigua and Barbuda,ATG,2006,20
Antigua and Barbuda,ATG,2007,18
Antigua and Barbuda,ATG,2008,18
Antigua and Barbuda,ATG,2009,18
Antigua and Barbuda,ATG,2010,16
Antigua and Barbuda,ATG,2011,15
Antigua and Barbuda,ATG,2012,14
Antigua and Barbuda,ATG,2013,13
Antigua and Barbuda,ATG,2014,11
Argentina,ARG,1990,22562
Argentina,ARG,1991,22491
Argentina,ARG,1992,22054
Argentina,ARG,1993,21425
Argentina,ARG,1994,20699
Argentina,ARG,1995,19832
Argentina,ARG,1996,18854
Argentina,ARG,1997,17930
Argentina,ARG,1998,17174
Argentina,ARG,1999,16604
Argentina,ARG,2000,16064
Argentina,ARG,2001,15458
Argentina,ARG,2002,14907
Argentina,ARG,2003,14409
Argentina,ARG,2004,13997
Argentina,ARG,2005,13729
Argentina,ARG,2006,13485
Argentina,ARG,2007,13217
Argentina,ARG,2008,12927
Argentina,ARG,2009,12639
Argentina,ARG,2010,12327
Argentina,ARG,2011,11933
Argentina,ARG,2012,11493
Argentina,ARG,2013,11048
Argentina,ARG,2014,10616
Armenia,ARM,1990,4322
Armenia,ARM,1991,4144
Armenia,ARM,1992,3798
Armenia,ARM,1993,3315
Armenia,ARM,1994,2833
Armenia,ARM,1995,2469
Armenia,ARM,1996,2185
Armenia,ARM,1997,1958
Armenia,ARM,1998,1754
Armenia,ARM,1999,1571
Armenia,ARM,2000,1409
Armenia,ARM,2001,1273
Armenia,ARM,2002,1178
Armenia,ARM,2003,1118
Armenia,ARM,2004,1077
Armenia,ARM,2005,1036
Armenia,ARM,2006,946
Armenia,ARM,2007,882
Armenia,ARM,2008,869
Armenia,ARM,2009,867
Armenia,ARM,2010,843
Armenia,ARM,2011,797
Armenia,ARM,2012,785
Armenia,ARM,2013,767
Armenia,ARM,2014,747
Australia,AUS,1990,2800
Australia,AUS,1991,2685
Australia,AUS,1992,2556
Australia,AUS,1993,2439
Australia,AUS,1994,2317
Australia,AUS,1995,2215
Australia,AUS,1996,2128
Australia,AUS,1997,2055
Australia,AUS,1998,1992
Australia,AUS,1999,1939
Australia,AUS,2000,1894
Australia,AUS,2001,1849
Australia,AUS,2002,1819
Australia,AUS,2003,1797
Australia,AUS,2004,1777
Australia,AUS,2005,1772
Australia,AUS,2006,1768
Australia,AUS,2007,1779
Australia,AUS,2008,1785
Australia,AUS,2009,1742
Australia,AUS,2010,1683
Australia,AUS,2011,1621
Australia,AUS,2012,1567
Australia,AUS,2013,1519
Australia,AUS,2014,1461
Australia and New Zealand,,1990,3582
Australia and New Zealand,,1991,3436
Australia and New Zealand,,1992,3270
Australia and New Zealand,,1993,3121
Australia and New Zealand,,1994,2965
Australia and New Zealand,,1995,2835
Australia and New Zealand,,1996,2727
Australia and New Zealand,,1997,2633
Australia and New Zealand,,1998,2548
Australia and New Zealand,,1999,2477
Australia and New Zealand,,2000,2421
Australia and New Zealand,,2001,2359
Australia and New Zealand,,2002,2307
Australia and New Zealand,,2003,2274
Australia and New Zealand,,2004,2252
Australia and New Zealand,,2005,2242
Australia and New Zealand,,2006,2233
Australia and New Zealand,,2007,2254
Australia and New Zealand,,2008,2267
Australia and New Zealand,,2009,2216
Australia and New Zealand,,2010,2149
Australia and New Zealand,,2011,2092
Australia and New Zealand,,2012,2007
Australia and New Zealand,,2013,1940
Australia and New Zealand,,2014,1859
Austria,AUT,1990,1009
Austria,AUT,1991,987
Austria,AUT,1992,956
Austria,AUT,1993,905
Austria,AUT,1994,837
Austria,AUT,1995,764
Austria,AUT,1996,708
Austria,AUT,1997,657
Austria,AUT,1998,612
Austria,AUT,1999,578
Austria,AUT,2000,556
Austria,AUT,2001,537
Austria,AUT,2002,523
Austria,AUT,2003,510
Austria,AUT,2004,497
Austria,AUT,2005,482
Austria,AUT,2006,465
Austria,AUT,2007,449
Austria,AUT,2008,437
Austria,AUT,2009,427
Austria,AUT,2010,416
Austria,AUT,2011,405
Austria,AUT,2012,392
Austria,AUT,2013,380
Austria,AUT,2014,372
Azerbaijan,AZE,1990,21243
Azerbaijan,AZE,1991,20959
Azerbaijan,AZE,1992,20768
Azerbaijan,AZE,1993,20034
Azerbaijan,AZE,1994,19218
Azerbaijan,AZE,1995,18195
Azerbaijan,AZE,1996,16946
Azerbaijan,AZE,1997,15562
Azerbaijan,AZE,1998,14162
Azerbaijan,AZE,1999,12857
Azerbaijan,AZE,2000,11678
Azerbaijan,AZE,2001,10590
Azerbaijan,AZE,2002,9680
Azerbaijan,AZE,2003,9017
Azerbaijan,AZE,2004,8587
Azerbaijan,AZE,2005,8245
Azerbaijan,AZE,2006,7969
Azerbaijan,AZE,2007,7783
Azerbaijan,AZE,2008,7611
Azerbaijan,AZE,2009,7409
Azerbaijan,AZE,2010,7132
Azerbaijan,AZE,2011,6847
Azerbaijan,AZE,2012,6570
Azerbaijan,AZE,2013,6235
Azerbaijan,AZE,2014,5843
Bahamas,BHS,1990,172
Bahamas,BHS,1991,173
Bahamas,BHS,1992,175
Bahamas,BHS,1993,173
Bahamas,BHS,1994,162
Bahamas,BHS,1995,153
Bahamas,BHS,1996,146
Bahamas,BHS,1997,141
Bahamas,BHS,1998,138
Bahamas,BHS,1999,131
Bahamas,BHS,2000,126
Bahamas,BHS,2001,125
Bahamas,BHS,2002,123
Bahamas,BHS,2003,121
Bahamas,BHS,2004,121
Bahamas,BHS,2005,123
Bahamas,BHS,2006,117
Bahamas,BHS,2007,112
Bahamas,BHS,2008,114
Bahamas,BHS,2009,115
Bahamas,BHS,2010,109
Bahamas,BHS,2011,102
Bahamas,BHS,2012,99
Bahamas,BHS,2013,93
Bahamas,BHS,2014,90
Bahrain,BHR,1990,361
Bahrain,BHR,1991,359
Bahrain,BHR,1992,352
Bahrain,BHR,1993,341
Bahrain,BHR,1994,320
Bahrain,BHR,1995,296
Bahrain,BHR,1996,274
Bahrain,BHR,1997,255
Bahrain,BHR,1998,242
Bahrain,BHR,1999,232
Bahrain,BHR,2000,225
Bahrain,BHR,2001,218
Bahrain,BHR,2002,215
Bahrain,BHR,2003,216
Bahrain,BHR,2004,217
Bahrain,BHR,2005,218
Bahrain,BHR,2006,214
Bahrain,BHR,2007,209
Bahrain,BHR,2008,203
Bahrain,BHR,2009,199
Bahrain,BHR,2010,196
Bahrain,BHR,2011,191
Bahrain,BHR,2012,187
Bahrain,BHR,2013,183
Bahrain,BHR,2014,186
Bangladesh,BGD,1990,619770
Bangladesh,BGD,1991,632577
Bangladesh,BGD,1992,552683
Bangladesh,BGD,1993,522880
Bangladesh,BGD,1994,498480
Bangladesh,BGD,1995,474062
Bangladesh,BGD,1996,447199
Bangladesh,BGD,1997,423346
Bangladesh,BGD,1998,399405
Bangladesh,BGD,1999,373983
Bangladesh,BGD,2000,351298
Bangladesh,BGD,2001,331785
Bangladesh,BGD,2002,314985
Bangladesh,BGD,2003,299933
Bangladesh,BGD,2004,285659
Bangladesh,BGD,2005,270343
Bangladesh,BGD,2006,254562
Bangladesh,BGD,2007,239002
Bangladesh,BGD,2008,222885
Bangladesh,BGD,2009,206000
Bangladesh,BGD,2010,189643
Bangladesh,BGD,2011,174717
Bangladesh,BGD,2012,162088
Bangladesh,BGD,2013,152078
Bangladesh,BGD,2014,143294
Barbados,BRB,1990,86
Barbados,BRB,1991,82
Barbados,BRB,1992,78
Barbados,BRB,1993,75
Barbados,BRB,1994,72
Barbados,BRB,1995,70
Barbados,BRB,1996,68
Barbados,BRB,1997,66
Barbados,BRB,1998,66
Barbados,BRB,1999,66
Barbados,BRB,2000,66
Barbados,BRB,2001,67
Barbados,BRB,2002,67
Barbados,BRB,2003,67
Barbados,BRB,2004,66
Barbados,BRB,2005,66
Barbados,BRB,2006,64
Barbados,BRB,2007,63
Barbados,BRB,2008,61
Barbados,BRB,2009,60
Barbados,BRB,2010,58
Barbados,BRB,2011,56
Barbados,BRB,2012,55
Barbados,BRB,2013,53
Barbados,BRB,2014,52
Belarus,BLR,1990,3016
Belarus,BLR,1991,2870
Belarus,BLR,1992,2772
Belarus,BLR,1993,2664
Belarus,BLR,1994,2522
Belarus,BLR,1995,2365
Belarus,BLR,1996,2205
Belarus,BLR,1997,2041
Belarus,BLR,1998,1908
Belarus,BLR,1999,1797
Belarus,BLR,2000,1670
Belarus,BLR,2001,1532
Belarus,BLR,2002,1391
Belarus,BLR,2003,1271
Belarus,BLR,2004,1176
Belarus,BLR,2005,1090
Belarus,BLR,2006,1013
Belarus,BLR,2007,954
Belarus,BLR,2008,904
Belarus,BLR,2009,861
Belarus,BLR,2010,814
Belarus,BLR,2011,763
Belarus,BLR,2012,734
Belarus,BLR,2013,711
Belarus,BLR,2014,681
Belgium,BEL,1990,1466
Belgium,BEL,1991,1436
Belgium,BEL,1992,1381
Belgium,BEL,1993,1294
Belgium,BEL,1994,1190
Belgium,BEL,1995,1094
Belgium,BEL,1996,1021
Belgium,BEL,1997,963
Belgium,BEL,1998,912
Belgium,BEL,1999,873
Belgium,BEL,2000,849
Belgium,BEL,2001,827
Belgium,BEL,2002,793
Belgium,BEL,2003,765
Belgium,BEL,2004,750
Belgium,BEL,2005,741
Belgium,BEL,2006,733
Belgium,BEL,2007,722
Belgium,BEL,2008,714
Belgium,BEL,2009,701
Belgium,BEL,2010,691
Belgium,BEL,2011,676
Belgium,BEL,2012,658
Belgium,BEL,2013,641
Belgium,BEL,2014,626
Belize,BLZ,1990,276
Belize,BLZ,1991,263
Belize,BLZ,1992,247
Belize,BLZ,1993,235
Belize,BLZ,1994,223
Belize,BLZ,1995,213
Belize,BLZ,1996,208
Belize,BLZ,1997,204
Belize,BLZ,1998,202
Belize,BLZ,1999,200
Belize,BLZ,2000,198
Belize,BLZ,2001,195
Belize,BLZ,2002,193
Belize,BLZ,2003,190
Belize,BLZ,2004,186
Belize,BLZ,2005,184
Belize,BLZ,2006,182
Belize,BLZ,2007,178
Belize,BLZ,2008,175
Belize,BLZ,2009,171
Belize,BLZ,2010,166
Belize,BLZ,2011,162
Belize,BLZ,2012,159
Belize,BLZ,2013,155
Belize,BLZ,2014,150
Benin,BEN,1990,44413
Benin,BEN,1991,44495
Benin,BEN,1992,44494
Benin,BEN,1993,44517
Benin,BEN,1994,45264
Benin,BEN,1995,45555
Benin,BEN,1996,45159
Benin,BEN,1997,45025
Benin,BEN,1998,44983
Benin,BEN,1999,44883
Benin,BEN,2000,44708
Benin,BEN,2001,44598
Benin,BEN,2002,44602
Benin,BEN,2003,44768
Benin,BEN,2004,44938
Benin,BEN,2005,45028
Benin,BEN,2006,45249
Benin,BEN,2007,45403
Benin,BEN,2008,45373
Benin,BEN,2009,45396
Benin,BEN,2010,45471
Benin,BEN,2011,45565
Benin,BEN,2012,45729
Benin,BEN,2013,45939
Benin,BEN,2014,46212
Bhutan,BTN,1990,2810
Bhutan,BTN,1991,2712
Bhutan,BTN,1992,2591
Bhutan,BTN,1993,2356
Bhutan,BTN,1994,2139
Bhutan,BTN,1995,1982
Bhutan,BTN,1996,1838
Bhutan,BTN,1997,1704
Bhutan,BTN,1998,1581
Bhutan,BTN,1999,1474
Bhutan,BTN,2000,1405
Bhutan,BTN,2001,1287
Bhutan,BTN,2002,1204
Bhutan,BTN,2003,1125
Bhutan,BTN,2004,1064
Bhutan,BTN,2005,1013
Bhutan,BTN,2006,953
Bhutan,BTN,2007,895
Bhutan,BTN,2008,842
Bhutan,BTN,2009,787
Bhutan,BTN,2010,736
Bhutan,BTN,2011,690
Bhutan,BTN,2012,649
Bhutan,BTN,2013,614
Bhutan,BTN,2014,584
Bolivia,BOL,1990,32332
Bolivia,BOL,1991,31353
Bolivia,BOL,1992,30293
Bolivia,BOL,1993,29153
Bolivia,BOL,1994,27941
Bolivia,BOL,1995,26709
Bolivia,BOL,1996,25530
Bolivia,BOL,1997,24302
Bolivia,BOL,1998,23093
Bolivia,BOL,1999,22002
Bolivia,BOL,2000,20891
Bolivia,BOL,2001,19724
Bolivia,BOL,2002,18647
Bolivia,BOL,2003,17670
Bolivia,BOL,2004,16736
Bolivia,BOL,2005,15866
Bolivia,BOL,2006,15124
Bolivia,BOL,2007,14404
Bolivia,BOL,2008,13647
Bolivia,BOL,2009,12931
Bolivia,BOL,2010,12256
Bolivia,BOL,2011,11626
Bolivia,BOL,2012,11014
Bolivia,BOL,2013,10445
Bolivia,BOL,2014,9920
Bosnia and Herzegovina,BIH,1990,1433
Bosnia and Herzegovina,BIH,1991,1312
Bosnia and Herzegovina,BIH,1992,4082
Bosnia and Herzegovina,BIH,1993,3769
Bosnia and Herzegovina,BIH,1994,1537
Bosnia and Herzegovina,BIH,1995,949
Bosnia and Herzegovina,BIH,1996,650
Bosnia and Herzegovina,BIH,1997,656
Bosnia and Herzegovina,BIH,1998,641
Bosnia and Herzegovina,BIH,1999,580
Bosnia and Herzegovina,BIH,2000,525
Bosnia and Herzegovina,BIH,2001,493
Bosnia and Herzegovina,BIH,2002,476
Bosnia and Herzegovina,BIH,2003,463
Bosnia and Herzegovina,BIH,2004,449
Bosnia and Herzegovina,BIH,2005,429
Bosnia and Herzegovina,BIH,2006,402
Bosnia and Herzegovina,BIH,2007,385
Bosnia and Herzegovina,BIH,2008,371
Bosnia and Herzegovina,BIH,2009,351
Bosnia and Herzegovina,BIH,2010,326
Bosnia and Herzegovina,BIH,2011,297
Bosnia and Herzegovina,BIH,2012,280
Bosnia and Herzegovina,BIH,2013,267
Bosnia and Herzegovina,BIH,2014,253
Botswana,BWA,1990,2833
Botswana,BWA,1991,2926
Botswana,BWA,1992,3096
Botswana,BWA,1993,3329
Botswana,BWA,1994,3581
Botswana,BWA,1995,3824
Botswana,BWA,1996,3786
Botswana,BWA,1997,3936
Botswana,BWA,1998,4039
Botswana,BWA,1999,4104
Botswana,BWA,2000,4168
Botswana,BWA,2001,4158
Botswana,BWA,2002,4146
Botswana,BWA,2003,4212
Botswana,BWA,2004,4277
Botswana,BWA,2005,4204
Botswana,BWA,2006,4215
Botswana,BWA,2007,4204
Botswana,BWA,2008,4271
Botswana,BWA,2009,4158
Botswana,BWA,2010,4010
Botswana,BWA,2011,3970
Botswana,BWA,2012,3650
Botswana,BWA,2013,3393
Botswana,BWA,2014,3290
Brazil,BRA,1990,251847
Brazil,BRA,1991,238251
Brazil,BRA,1992,224138
Brazil,BRA,1993,211019
Brazil,BRA,1994,198829
Brazil,BRA,1995,187175
Brazil,BRA,1996,175815
Brazil,BRA,1997,164723
Brazil,BRA,1998,154423
Brazil,BRA,1999,144027
Brazil,BRA,2000,133738
Brazil,BRA,2001,124018
Brazil,BRA,2002,114537
Brazil,BRA,2003,105262
Brazil,BRA,2004,97484
Brazil,BRA,2005,91277
Brazil,BRA,2006,85140
Brazil,BRA,2007,79268
Brazil,BRA,2008,74150
Brazil,BRA,2009,70024
Brazil,BRA,2010,66683
Brazil,BRA,2011,63850
Brazil,BRA,2012,61151
Brazil,BRA,2013,58707
Brazil,BRA,2014,57214
British Virgin Islands,VGB,1990,4
British Virgin Islands,VGB,1991,5
British Virgin Islands,VGB,1992,5
British Virgin Islands,VGB,1993,5
British Virgin Islands,VGB,1994,5
British Virgin Islands,VGB,1995,4
British Virgin Islands,VGB,1996,4
British Virgin Islands,VGB,1997,6
British Virgin Islands,VGB,1998,5
British Virgin Islands,VGB,1999,5
British Virgin Islands,VGB,2000,5
British Virgin Islands,VGB,2001,5
British Virgin Islands,VGB,2002,4
British Virgin Islands,VGB,2003,4
British Virgin Islands,VGB,2004,5
British Virgin Islands,VGB,2005,6
British Virgin Islands,VGB,2006,6
British Virgin Islands,VGB,2007,5
British Virgin Islands,VGB,2008,5
British Virgin Islands,VGB,2009,5
British Virgin Islands,VGB,2010,6
British Virgin Islands,VGB,2011,6
British Virgin Islands,VGB,2012,6
British Virgin Islands,VGB,2013,5
British Virgin Islands,VGB,2014,5
Brunei,BRN,1990,120
Brunei,BRN,1991,121
Brunei,BRN,1992,121
Brunei,BRN,1993,119
Brunei,BRN,1994,116
Brunei,BRN,1995,111
Brunei,BRN,1996,105
Brunei,BRN,1997,100
Brunei,BRN,1998,95
Brunei,BRN,1999,91
Brunei,BRN,2000,88
Brunei,BRN,2001,85
Brunei,BRN,2002,82
Brunei,BRN,2003,81
Brunei,BRN,2004,79
Brunei,BRN,2005,79
Brunei,BRN,2006,77
Brunei,BRN,2007,78
Brunei,BRN,2008,78
Brunei,BRN,2009,79
Brunei,BRN,2010,81
Brunei,BRN,2011,83
Brunei,BRN,2012,85
Brunei,BRN,2013,87
Brunei,BRN,2014,88
